"","garden","crop","species","variant","latitude","longitude","country","province","IUCNRedList"
"4227","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4228","University of Guelph Arboretum","Pine","Pinus strobus","","","","","NA","NA"
"4229","University of Guelph Arboretum","Pine","Pinus strobus","","","","","NA","NA"
"4230","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4231","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4232","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4233","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4234","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4235","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4236","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4237","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4238","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4239","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4240","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4241","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4242","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4243","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4244","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4245","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4246","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4247","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4248","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4249","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4250","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4251","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4252","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4253","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4254","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4255","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4256","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4257","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4258","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4259","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4260","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4261","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4262","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4263","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4264","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4265","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4266","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4267","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4268","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4269","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4270","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4271","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4272","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4273","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4274","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4275","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4276","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4277","University of Guelph Arboretum","Pine","Pinus strobus","","","","","NA","NA"
"4278","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4279","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4280","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4281","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4282","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4283","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4284","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4285","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4286","University of Guelph Arboretum","Pine","Pinus strobus","","","","","NA","NA"
"4287","University of Guelph Arboretum","Pine","Pinus strobus","","","","","NA","NA"
"4288","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4289","University of Guelph Arboretum","Pine","Pinus strobus","","","","","NA","NA"
"4290","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4291","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4292","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4293","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4294","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4295","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4296","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4297","University of Guelph Arboretum","Pine","Pinus strobus","","43.58565667","-80.15644844","Canada","NA","NA"
"4298","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4299","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4300","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4301","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4302","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4303","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4304","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4305","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4306","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4307","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4308","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4309","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4310","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4311","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4312","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4313","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4314","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4315","University of Guelph Arboretum","Pine","Pinus strobus","","43.58565667","-80.15644844","Canada","NA","NA"
"4316","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4317","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4318","University of Guelph Arboretum","Pine","Pinus strobus","","","","","NA","NA"
"4319","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4320","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4321","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4322","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4323","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4324","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4325","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4326","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4327","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4328","University of Guelph Arboretum","Pine","Pinus strobus","","","","","NA","NA"
"4329","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4330","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4331","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4332","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4333","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4334","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4335","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4336","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4337","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4338","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4339","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4340","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4341","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4342","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4343","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4344","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4345","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4346","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4347","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4348","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4349","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4350","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4351","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4352","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4353","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4354","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4355","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4356","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4357","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4358","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4359","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4360","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4361","University of Guelph Arboretum","Pine","Pinus strobus","","43.58565667","-80.15644844","Canada","NA","NA"
"4362","University of Guelph Arboretum","Pine","Pinus strobus","","43.58565667","-80.15644844","Canada","NA","NA"
"4363","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4364","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4365","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4366","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4367","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4368","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4369","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4370","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4371","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4372","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4373","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4374","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4375","University of Guelph Arboretum","Pine","Pinus strobus","","43.58565667","-80.15644844","Canada","NA","NA"
"4376","University of Guelph Arboretum","Pine","Pinus strobus","","43.58565667","-80.15644844","Canada","NA","NA"
"4377","University of Guelph Arboretum","Pine","Pinus strobus","","43.58565667","-80.15644844","Canada","NA","NA"
"4378","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4379","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4380","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4381","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4382","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4383","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4384","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4385","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4386","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4387","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4388","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4389","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4390","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4391","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4392","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4393","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4394","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4395","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4396","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4397","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4398","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4399","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4400","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4401","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4402","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4403","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4404","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4405","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4406","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4407","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4408","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4409","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4410","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4411","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4412","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4413","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4414","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4415","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4416","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4417","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4418","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4419","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4420","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4421","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4422","University of Guelph Arboretum","Pine","Pinus strobus","","43.58565667","-80.15644844","Canada","NA","NA"
"4423","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4424","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4425","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4426","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4427","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4428","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4429","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4430","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4431","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4432","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4433","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4434","University of Guelph Arboretum","Pine","Pinus strobus","","","","","NA","NA"
"4435","University of Guelph Arboretum","Pine","Pinus strobus","Chippewa'","","","Canada","NA","NA"
"4436","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4437","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4438","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4439","University of Guelph Arboretum","Pine","Pinus strobus","","43.58565667","-80.15644844","Canada","NA","NA"
"4440","University of Guelph Arboretum","Pine","Pinus strobus","","43.58565667","-80.15644844","Canada","NA","NA"
"4441","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4442","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4443","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4444","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4445","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4446","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4447","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4448","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4449","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4450","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4451","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4452","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4453","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4454","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4455","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4456","University of Guelph Arboretum","Pine","Pinus strobus","","","","","NA","NA"
"4457","University of Guelph Arboretum","Pine","Pinus strobus","","","","","NA","NA"
"4458","University of Guelph Arboretum","Pine","Pinus strobus","","43.58565667","-80.15644844","Canada","NA","NA"
"4459","University of Guelph Arboretum","Pine","Pinus strobus","","43.58565667","-80.15644844","Canada","NA","NA"
"4460","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4461","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4462","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4463","University of Guelph Arboretum","Pine","Pinus strobus","","43.58565667","-80.15644844","Canada","NA","NA"
"4464","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4465","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4466","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4467","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4468","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4469","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4470","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4471","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4472","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4473","University of Guelph Arboretum","Pine","Pinus strobus","","","","","NA","NA"
"4474","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4475","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4476","University of Guelph Arboretum","Pine","Pinus strobus","","43.58565667","-80.15644844","Canada","NA","NA"
"4477","University of Guelph Arboretum","Pine","Pinus strobus","Chippewa'","","","Canada","NA","NA"
"4478","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4479","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4480","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4481","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4482","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4483","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4484","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4485","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4486","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4487","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4488","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4489","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4490","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4491","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4492","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4493","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4494","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4495","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4496","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4497","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4498","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4499","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4500","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4501","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4502","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4503","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4504","University of Guelph Arboretum","Pine","Pinus strobus","","43.58565667","-80.15644844","Canada","NA","NA"
"4505","University of Guelph Arboretum","Pine","Pinus strobus","","43.58565667","-80.15644844","Canada","NA","NA"
"4506","University of Guelph Arboretum","Pine","Pinus strobus","","43.58565667","-80.15644844","Canada","NA","NA"
"4507","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4508","University of Guelph Arboretum","Pine","Pinus strobus","","43.58565667","-80.15644844","Canada","NA","NA"
"4509","University of Guelph Arboretum","Pine","Pinus strobus","","43.58565667","-80.15644844","Canada","NA","NA"
"4510","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4511","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4512","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4513","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4514","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4515","University of Guelph Arboretum","Pine","Pinus strobus","","43.58565667","-80.15644844","Canada","NA","NA"
"4516","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4517","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4518","University of Guelph Arboretum","Pine","Pinus strobus","Nana'","","","Canada","NA","NA"
"4519","University of Guelph Arboretum","Pine","Pinus strobus","Nana'","","","Canada","NA","NA"
"4520","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4521","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4522","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4523","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4524","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4525","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4526","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4527","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4528","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4529","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4530","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4531","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4532","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4533","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4534","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4535","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4536","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4537","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4538","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4539","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4540","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4541","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4542","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4543","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4544","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4545","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4546","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4547","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4548","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4549","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4550","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4551","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4552","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
"4553","University of Guelph Arboretum","Pine","Pinus strobus","","","","Canada","NA","NA"
