,Crop,sci_nam,scntfcN,vrbtmSN,ECO_CODE,ECO_NAME,ECODE_NAME,PRENAME,PRFNAME,geometry,
2584,Currant,Ribes hudsonianum,Ribes hudsonianum Richards.,Ribes hudsonianum Richards.,NA0602,Boreal Cordillera,NA0602. Boreal Cordillera,Yukon,Yukon,c(-134.27, 60.5217)
2585,Currant,Ribes triste,Ribes triste Pall.,Ribes triste Pall.,NA1109,Taiga Cordillera,NA1109. Taiga Cordillera,Yukon,Yukon,c(-134.440807, 65.119267)
2586,Currant  Black,Ribes oxyacanthoides,Ribes oxyacanthoides L.,Ribes oxyacanthoides L.,NA0608,Taiga Plains,NA0608. Taiga Plains,Yukon,Yukon,c(-124.52778, 60.025)
2587,Currant,Ribes glandulosum,Ribes glandulosum Grauer,Ribes glandulosum Grauer,NA0608,Taiga Plains,NA0608. Taiga Plains,Yukon,Yukon,c(-124.52778, 60.0333)
2588,Currant,Ribes triste,Ribes triste Pall.,Ribes triste Pall.,NA1102,Alaska-Yukon Arctic,NA1102. Alaska-Yukon Arctic,Yukon,Yukon,c(-136.70796, 68.78246)
2589,Currant,Ribes aureum,Ribes aureum Pursh,Ribes aureum Pursh,NA0808,Fescue-Mixed Grass Prairie,NA0808. Fescue-Mixed Grass Prairie,Alberta,Alberta,c(-112.85056, 49.69402)
2590,Poplar,Populus deltoides,Populus deltoides var. occidentalis Rydb.,Populus deltoides W. Bartram ex Marshall var. occidentalis Rydberg,NA0810,Northern Great Plains Steppe,NA0810. Northern Great Plains Steppe,Saskatchewan,Saskatchewan,c(-107.9828, 50.6481)
2591,Poplar,Populus balsamifera,Populus balsamifera L.,Populus balsamifera L.,NA0810,Northern Great Plains Steppe,NA0810. Northern Great Plains Steppe,Saskatchewan,Saskatchewan,c(-106.7, 50.6)
2592,Bluegrass,Poa cusickii,Poa cusickii Vasey,Poa cusickii Vasey,NA0810,Northern Great Plains Steppe,NA0810. Northern Great Plains Steppe,Alberta,Alberta,c(-110.495278, 49.038333)
2593,Poplar,Populus deltoides,Populus sargentii Dode,Populus sargentii Dode,NA0810,Northern Great Plains Steppe,NA0810. Northern Great Plains Steppe,Alberta,Alberta,c(-110.591619, 49.001458)
2594,Currant,Ribes aureum,Ribes aureum Pursh,Ribes aureum Pursh,NA0810,Northern Great Plains Steppe,NA0810. Northern Great Plains Steppe,Alberta,Alberta,c(-110.591619, 49.001458)
2595,Gooseberry,Ribes hirtellum,Ribes hirtellum Michx.,Ribes hirtellum Michx.,NA0801,Aspen Parkland,NA0801. Aspen Parkland,Alberta,Alberta,c(-113.75658, 53.39489)
2596,Timothy,Phleum alpinum,Phleum alpinum L.,Phleum alpinum L.,NA0504,Canadian Rocky Mountains,NA0504. Canadian Rocky Mountains,Alberta,Alberta,c(-117.683333, 52.7)
2597,Bluegrass,Poa abbreviata,Poa abbreviata R.Br.,Poa abbreviata subsp. abbreviata,NA0602,Boreal Cordillera,NA0602. Boreal Cordillera,British Columbia,Colombie-Britannique,c(-124.57, 58.52)
2598,Pine,Pinus banksiana,Pinus banksiana Lamb.,Pinus banksiana Lamb.,NA0606,Hudson Plains,NA0606. Hudson Plains,Quebec,Quebec,c(-79, 51.433333)
2599,Spruce,Picea glauca,Picea glauca (Moench) Voss,Picea glauca (Moench) Voss,NA0606,Hudson Plains,NA0606. Hudson Plains,Quebec,Quebec,c(-79, 51.433333)
2600,Currant,Ribes cynosbati,Ribes cynosbati L.,Ribes cynosbati L.,NA0417,St. Lawrence - Champlain Valley,NA0417. St. Lawrence - Champlain Valley,Quebec,Quebec,c(-74.166667, 45.633333)
2601,Currant,Ribes americanum,Ribes americanum Mill.,Ribes americanum Miller,NA0604,Boreal Shield,NA0604. Boreal Shield,Quebec,Quebec,c(-78.65, 48.416667)
2602,Proso millet,Panicum virgatum,Panicum virgatum L.,Panicum virgatum,NA0801,Aspen Parkland,NA0801. Aspen Parkland,Manitoba,Manitoba,c(-99.523333, 51.061111)
2603,Bluegrass,Poa leptocoma,Poa leptocoma Trin.,Poa leptocoma,NA0514,North Cascades,NA0514. North Cascades,British Columbia,Colombie-Britannique,c(-123.075, 49.9549)
2604,Bluegrass,Poa nemoralis,Poa nemoralis L.,Poa nemoralis,NA0514,North Cascades,NA0514. North Cascades,British Columbia,Colombie-Britannique,c(-123.22, 49.5835)
2605,Timothy,Phleum alpinum,Phleum alpinum L.,Phleum alpinum,NA1109,Taiga Cordillera,NA1109. Taiga Cordillera,Northwest Territories,Territoires du Nord-Ouest,c(-130.029, 63.2462)
2606,Bluegrass,Poa palustris,Poa palustris L.,Poa palustris,NA1109,Taiga Cordillera,NA1109. Taiga Cordillera,Yukon,Yukon,c(-131.039, 62.7668)
2607,Pine,Pinus banksiana,Pinus banksiana Lamb.,Pinus banksiana,NA0801,Aspen Parkland,NA0801. Aspen Parkland,Manitoba,Manitoba,c(-99.25, 49.67)
2608,Bluegrass,Poa alpina,Poa alpina subsp. alpina,Poa alpina subsp. alpina,NA0608,Taiga Plains,NA0608. Taiga Plains,Northwest Territories,Territoires du Nord-Ouest,c(-133.862, 67.7556)
2609,Bluegrass,Poa pratensis,Poa pratensis L.,Poa pratensis,NA1109,Taiga Cordillera,NA1109. Taiga Cordillera,Yukon,Yukon,c(-131.039, 62.7668)
2610,Canary Grass,Phalaris arundinacea,Phalaris arundinacea L.,Phalaris arundinacea,NA0504,Canadian Rocky Mountains,NA0504. Canadian Rocky Mountains,Alberta,Alberta,c(-117.867, 52.6949)
2611,Spruce,Picea glauca,Picea glauca (Moench) Voss,Picea glauca,NA0603,Boreal Plains,NA0603. Boreal Plains,Saskatchewan,Saskatchewan,c(-102.83, 53.83)
2612,Bluegrass,Poa pratensis,Poa pratensis L.,Poa pratensis L.,NA0603,Boreal Plains,NA0603. Boreal Plains,Saskatchewan,Saskatchewan,c(-105.879167, 53.563889)
2613,Currant,Ribes triste,Ribes triste Pall.,Ribes triste Pall.,NA0603,Boreal Plains,NA0603. Boreal Plains,Saskatchewan,Saskatchewan,c(-105.879167, 53.563889)
2614,Currant,Ribes hudsonianum,Ribes hudsonianum Richards.,Ribes hudsonianum Richardson,NA0603,Boreal Plains,NA0603. Boreal Plains,Saskatchewan,Saskatchewan,c(-105.879167, 53.563889)
2615,Gooseberry,Ribes inerme,Ribes inerme Rydb.,Ribes inerme Rydb.,NA0603,Boreal Plains,NA0603. Boreal Plains,Saskatchewan,Saskatchewan,c(-105.879167, 53.563889)
2616,Currant,Ribes glandulosum,Ribes glandulosum Grauer,Ribes glandulosum Grauer,NA0603,Boreal Plains,NA0603. Boreal Plains,Saskatchewan,Saskatchewan,c(-105.905556, 53.611389)
2617,Currant,Ribes americanum,Ribes americanum Mill.,Ribes americanum Mill.,NA0603,Boreal Plains,NA0603. Boreal Plains,Saskatchewan,Saskatchewan,c(-105.879167, 53.563889)
2618,Bluegrass,Poa trivialis,Poa trivialis L.,Poa trivialis L.,NA0518,S.E. Alaska - B.C. Coastal Forest And Mountains,NA0518. S.E. Alaska - B.C. Coastal Forest and Mountains,British Columbia,Colombie-Britannique,c(-131.794722, 53.168889)
2619,Currant,Ribes americanum,Ribes americanum Mill.,Ribes americanum Mill.,NA0801,Aspen Parkland,NA0801. Aspen Parkland,Alberta,Alberta,c(-113.82515, 53.107867)
2620,Currant  Black,Ribes oxyacanthoides,Ribes oxyacanthoides L.,Ribes oxyacanthoides L.,NA0810,Northern Great Plains Steppe,NA0810. Northern Great Plains Steppe,Alberta,Alberta,c(-110.040283, 49.679517)
2621,Currant,Ribes triste,Ribes triste Pall.,Ribes triste Pall.,NA0808,Fescue-Mixed Grass Prairie,NA0808. Fescue-Mixed Grass Prairie,Alberta,Alberta,c(-113.016667, 49.016667)
2622,Gooseberry,Ribes hirtellum,Ribes hirtellum Michx.,Ribes hirtellum Michx.,NA0808,Fescue-Mixed Grass Prairie,NA0808. Fescue-Mixed Grass Prairie,Alberta,Alberta,c(-113.016667, 49.016667)
2623,Currant,Ribes hudsonianum,Ribes hudsonianum Richards.,Ribes hudsonianum Richardson,NA0808,Fescue-Mixed Grass Prairie,NA0808. Fescue-Mixed Grass Prairie,Alberta,Alberta,c(-113.016667, 49.016667)
2624,Bluegrass,Poa trivialis,Poa trivialis L.,Poa trivialis L.,NA0602,Boreal Cordillera,NA0602. Boreal Cordillera,Yukon,Yukon,c(-135.033, 60.683)
2625,Bluegrass,Poa trivialis,Poa trivialis L.,Poa trivialis L.,NA0411,Northern Appalachian / Acadian,NA0411. Northern Appalachian / Acadian,Nova Scotia,Nouvelle-icosse,c(-64.5, 45.066667)
2626,Bluegrass,Poa stenantha,Poa stenantha Trin.,Poa stenantha Trin.,NA0609,Western Taiga Shield,NA0609. Western Taiga Shield,Nunavut,Nunavut,c(-96, 60)
2627,Bluegrass,Poa saltuensis,Poa saltuensis Fernald & Wiegand,Poa saltuensis Fernald & Wiegand,NA0604,Boreal Shield,NA0604. Boreal Shield,Newfoundland and Labrador,Terre-Neuve-et-Labrador,c(-58.627048, 48.630361)
2628,Bluegrass,Poa pratensis,Poa pratensis L.,Poa pratensis L.,NA0609,Western Taiga Shield,NA0609. Western Taiga Shield,Nunavut,Nunavut,c(-96, 60)
2629,Bluegrass,Poa pratensis,Poa pratensis L.,Poa pratensis L.,NA0417,St. Lawrence - Champlain Valley,NA0417. St. Lawrence - Champlain Valley,Ontario,Ontario,c(-75.7, 45.416667)
2630,Bluegrass,Poa pratensis,Poa pratensis L.,Poa pratensis L.,NA0801,Aspen Parkland,NA0801. Aspen Parkland,Saskatchewan,Saskatchewan,c(-104.150541, 51.350036)
2631,Bluegrass,Poa palustris,Poa palustris L.,Poa palustris L.,NA0603,Boreal Plains,NA0603. Boreal Plains,Saskatchewan,Saskatchewan,c(-103.916667, 52.616667)
2632,Bluegrass,Poa palustris,Poa palustris L.,Poa palustris L.,NA0411,Northern Appalachian / Acadian,NA0411. Northern Appalachian / Acadian,New Brunswick,Nouveau-Brunswick,c(-65.113478, 46.54434)
2633,Bluegrass,Poa palustris,Poa palustris L.,Poa palustris L.,NA0609,Western Taiga Shield,NA0609. Western Taiga Shield,Nunavut,Nunavut,c(-96, 60)
2634,Bluegrass,Poa nervosa,Poa nervosa Vasey,Poa nervosa (Hook.),NA0609,Western Taiga Shield,NA0609. Western Taiga Shield,Nunavut,Nunavut,c(-96, 60)
2635,Bluegrass,Poa nemoralis,Poa nemoralis L.,Poa nemoralis L.,NA0808,Fescue-Mixed Grass Prairie,NA0808. Fescue-Mixed Grass Prairie,Alberta,Alberta,c(-113.244379, 49.516665)
2636,Bluegrass,Poa occidentalis,Poa occidentalis Vasey,Poa occidentalis (Vasey) Vasey,NA0602,Boreal Cordillera,NA0602. Boreal Cordillera,Yukon,Yukon,c(-138.666667, 61.25)
2637,Bluegrass,Poa nemoralis,Poa nemoralis L.,Poa nemoralis L.,NA0605,Eastern Taiga Shield,NA0605. Eastern Taiga Shield,Newfoundland and Labrador,Terre-Neuve-et-Labrador,c(-62.15, 56.483333)
2638,Bluegrass,Poa nemoralis,Poa nemoralis L.,Poa nemoralis L.,NA0609,Western Taiga Shield,NA0609. Western Taiga Shield,Nunavut,Nunavut,c(-96, 60)
2639,Bluegrass,Poa nemoralis,Poa nemoralis L.,Poa nemoralis L.,NA0411,Northern Appalachian / Acadian,NA0411. Northern Appalachian / Acadian,New Brunswick,Nouveau-Brunswick,c(-65.113478, 46.54434)
2640,Bluegrass,Poa leptocoma,Poa leptocoma Trin.,Poa leptocoma Trin.,NA0609,Western Taiga Shield,NA0609. Western Taiga Shield,Nunavut,Nunavut,c(-96, 60)
2641,Bluegrass,Poa cusickii,Poa cusickii subsp. epilis (Scribn.) W.A.Weber,Poa cusickii subsp. epilis (Scribn.) W. A. Weber,NA0609,Western Taiga Shield,NA0609. Western Taiga Shield,Nunavut,Nunavut,c(-96, 60)
2642,Bluegrass,Poa arida,Poa arida Vasey,Poa arida Vasey,NA0808,Fescue-Mixed Grass Prairie,NA0808. Fescue-Mixed Grass Prairie,Alberta,Alberta,c(-112.233333, 51.666667)
2643,Bluegrass,Poa alpina,Poa alpina L.,Poa alpina L.,NA0609,Western Taiga Shield,NA0609. Western Taiga Shield,Nunavut,Nunavut,c(-96, 60)
2644,Oak,Quercus alba,Quercus alba L.,Quercus alba Linnaeus,NA0604,Boreal Shield,NA0604. Boreal Shield,Quebec,Quebec,c(-75.806389, 45.383056)
2645,Currant,Ribes lacustre,Ribes lacustre (Pers.) Poir.,Ribes lacustre (Pers.) Poir.,NA0417,St. Lawrence - Champlain Valley,NA0417. St. Lawrence - Champlain Valley,Quebec,Quebec,c(-74.183333, 45.6)
2646,Spruce,Picea mariana,Picea mariana Britton  Sterns & Poggenb.,"Picea mariana (Miller) Britton, Sterns & Poggenburgh",NA1103,Arctic Cordillera,NA1103. Arctic Cordillera,Quebec,Quebec,c(-64.184611, 58.654222)
2647,Gooseberry,Ribes hirtellum,Ribes hirtellum Michx.,Ribes hirtellum Michaux,NA0411,Northern Appalachian / Acadian,NA0411. Northern Appalachian / Acadian,Quebec,Quebec,c(-68.711194, 48.385056)
2648,Spruce,Picea rubens,Picea rubens Sarg.,Picea rubens Sargent,NA0417,St. Lawrence - Champlain Valley,NA0417. St. Lawrence - Champlain Valley,Quebec,Quebec,c(-73.8175, 45.005278)
2649,Oak,Quercus bicolor,Quercus bicolor Willd.,Quercus bicolor Willd.,NA0604,Boreal Shield,NA0604. Boreal Shield,Quebec,Quebec,c(-73.244444, 47.097778)
2650,Bluegrass,Poa saltuensis,Poa saltuensis Fernald & Wiegand,Poa saltuensis Fern. & Wieg.,NA0411,Northern Appalachian / Acadian,NA0411. Northern Appalachian / Acadian,Quebec,Quebec,c(-71.433333, 46.183333)
2651,Bluegrass,Poa alsodes,Poa alsodes A.Gray,Poa alsodes Gray,NA0411,Northern Appalachian / Acadian,NA0411. Northern Appalachian / Acadian,Quebec,Quebec,c(-71.4, 46.333333)
2652,Currant,Ribes triste,Ribes triste Pall.,Ribes triste Pallas,NA0411,Northern Appalachian / Acadian,NA0411. Northern Appalachian / Acadian,Quebec,Quebec,c(-71.766667, 45.966667)
2653,Poplar,Populus tremuloides,Populus tremuloides Michx.,Populus tremuloides Michaux,NA0606,Hudson Plains,NA0606. Hudson Plains,Quebec,Quebec,c(-76.416667, 51.95)
2654,Bluegrass,Poa alpina,Poa alpina L.,Poa alpina Linnaeus,NA0411,Northern Appalachian / Acadian,NA0411. Northern Appalachian / Acadian,Quebec,Quebec,c(-68.847222, 48.327222)
2655,Poplar,Populus balsamifera,Populus balsamifera L.,Populus balsamifera Linnaeus,NA0606,Hudson Plains,NA0606. Hudson Plains,Quebec,Quebec,c(-76.183333, 52.266667)
2656,Currant,Ribes hudsonianum,Ribes hudsonianum Richards.,Ribes hudsonianum Richardson,NA0606,Hudson Plains,NA0606. Hudson Plains,Quebec,Quebec,c(-76.583333, 51.816667)
2657,Canary Grass,Phalaris arundinacea,Phalaris arundinacea L.,Phalaris arundinacea Linnaeus,NA0606,Hudson Plains,NA0606. Hudson Plains,Quebec,Quebec,c(-76.183333, 52.266667)
2658,Bluegrass,Poa palustris,Poa palustris L.,Poa palustris Linnaeus,NA0606,Hudson Plains,NA0606. Hudson Plains,Quebec,Quebec,c(-76.583333, 51.816667)
2659,Spruce,Picea mariana,Picea mariana Britton  Sterns & Poggenb.,"Picea mariana (Miller) Britton, Sterns & Poggenburgh",NA0606,Hudson Plains,NA0606. Hudson Plains,Quebec,Quebec,c(-79.2, 51.516667)
2660,Currant  Black,Ribes oxyacanthoides,Ribes oxyacanthoides L.,Ribes oxyacanthoides Linnaeus,NA0606,Hudson Plains,NA0606. Hudson Plains,Quebec,Quebec,c(-78.716667, 51.5)
2661,Currant,Ribes glandulosum,Ribes glandulosum Grauer,Ribes glandulosum Grauer,NA0606,Hudson Plains,NA0606. Hudson Plains,Quebec,Quebec,c(-78.75, 51.483333)
2662,Currant,Ribes triste,Ribes triste Pall.,Ribes triste Pallas,NA0606,Hudson Plains,NA0606. Hudson Plains,Quebec,Quebec,c(-79.2, 51.516667)
2663,Oak,Quercus rubra,Quercus rubra L.,Quercus rubra Linnaeus,NA0411,Northern Appalachian / Acadian,NA0411. Northern Appalachian / Acadian,Quebec,Quebec,c(-68.116667, 48.566667)
2664,Currant  Black,Ribes oxyacanthoides,Ribes oxyacanthoides L.,Ribes oxyacanthoides Linnaeus,NA0604,Boreal Shield,NA0604. Boreal Shield,Quebec,Quebec,c(-76.316667, 50.383333)
2665,Timothy,Phleum alpinum,Phleum alpinum L.,Phleum alpinum L.,NA0605,Eastern Taiga Shield,NA0605. Eastern Taiga Shield,Quebec,Quebec,c(-79.050278, 53.702778)
2666,Timothy,Phleum alpinum,Phleum alpinum L.,Phleum alpinum L.,NA0411,Northern Appalachian / Acadian,NA0411. Northern Appalachian / Acadian,Quebec,Quebec,c(-66.633333, 48.883333)
2667,Proso millet,Panicum philadelphicum,Panicum tuckermanii Fernald,Panicum tuckermanii Fernald,NA0604,Boreal Shield,NA0604. Boreal Shield,Quebec,Quebec,c(-75.420278, 46.496667)
2668,Proso millet,Panicum linearifolium,Panicum linearifolium var. werneri (Scribn.) Fernald,Panicum linearifolium var. werneri (Scribn.) Fern.,NA0417,St. Lawrence - Champlain Valley,NA0417. St. Lawrence - Champlain Valley,Quebec,Quebec,c(-73.35, 46.016667)
2669,Proso millet,Panicum xanthophysum,Panicum xanthophysum A.Gray,Panicum xanthophysum Gray,NA0417,St. Lawrence - Champlain Valley,NA0417. St. Lawrence - Champlain Valley,Quebec,Quebec,c(-73.45, 46.016667)
2670,Poplar,Populus deltoides,Populus deltoides W.Bartram ex Marshall,Populus deltoides Marsh.,NA0411,Northern Appalachian / Acadian,NA0411. Northern Appalachian / Acadian,Quebec,Quebec,c(-66.25, 48.166667)
2671,Currant,Ribes cynosbati,Ribes cynosbati L.,Ribes cynosbati Linnaeus,NA0411,Northern Appalachian / Acadian,NA0411. Northern Appalachian / Acadian,Quebec,Quebec,c(-72.253, 45.085)
2672,Proso millet,Panicum philadelphicum,Panicum philadelphicum var. tuckermanii (Fernald) Steyerm. & Schmoll,Panicum philadelphicum var. tuckermanii (Fernald) Steyerm. & Schmoll,NA0411,Northern Appalachian / Acadian,NA0411. Northern Appalachian / Acadian,Quebec,Quebec,c(-70.866667, 46.6)
2673,Bluegrass,Poa trivialis,Poa trivialis L.,Poa trivialis Linnaeus,NA0604,Boreal Shield,NA0604. Boreal Shield,Quebec,Quebec,c(-70.569444, 47.303056)
2674,Poplar,Populus balsamifera,Populus balsamifera L.,Populus balsamifera Linnaeus,NA0411,Northern Appalachian / Acadian,NA0411. Northern Appalachian / Acadian,Quebec,Quebec,c(-71.223333, 45.394722)
2675,Proso millet,Panicum virgatum,Panicum virgatum L.,Panicum virgatum Linnaeus,NA0417,St. Lawrence - Champlain Valley,NA0417. St. Lawrence - Champlain Valley,Quebec,Quebec,c(-73.516667, 45.533333)
2676,Bluegrass,Poa alsodes,Poa alsodes A.Gray,Poa alsodes Gray,NA0417,St. Lawrence - Champlain Valley,NA0417. St. Lawrence - Champlain Valley,Quebec,Quebec,c(-71.485886, 46.723949)
2677,Proso millet,Panicum linearifolium,Panicum linearifolium Scribn.,Panicum linearifolium Scribner,NA0604,Boreal Shield,NA0604. Boreal Shield,Quebec,Quebec,c(-75.878333, 45.4925)
2678,Currant,Ribes hudsonianum,Ribes hudsonianum Richards.,Ribes hudsonianum Richardson,NA0604,Boreal Shield,NA0604. Boreal Shield,Quebec,Quebec,c(-73.494444, 50.94)
2679,Bluegrass,Poa trivialis,Poa trivialis L.,Poa trivialis Linnaeus,NA0417,St. Lawrence - Champlain Valley,NA0417. St. Lawrence - Champlain Valley,Quebec,Quebec,c(-73.291173, 45.29042)
2680,Currant,Ribes americanum,Ribes americanum Mill.,Ribes americanum Mill.,NA0411,Northern Appalachian / Acadian,NA0411. Northern Appalachian / Acadian,Quebec,Quebec,c(-71.7, 45.55)
2681,Canary Grass,Phalaris arundinacea,Phalaris arundinacea L.,Phalaris arundinacea L.,NA0603,Boreal Plains,NA0603. Boreal Plains,Saskatchewan,Saskatchewan,c(-108.75, 54.416667)
2682,Proso millet,Panicum linearifolium,Dichanthelium linearifolium (Scribn.) Gould,Dichanthelium linearifolium (Scribn.) Gould,NA0417,St. Lawrence - Champlain Valley,NA0417. St. Lawrence - Champlain Valley,Ontario,Ontario,c(-75.212778, 45.363333)
2683,Bluegrass,Poa alpina,Poa alpina subsp. alpina,Poa alpina Linnaeus subsp. alpina,NA0605,Eastern Taiga Shield,NA0605. Eastern Taiga Shield,Newfoundland and Labrador,Terre-Neuve-et-Labrador,c(-67.167781, 54.902711)
2684,Spruce,Picea glauca,Picea glauca (Moench) Voss,Picea glauca (Moench) Voss,NA0605,Eastern Taiga Shield,NA0605. Eastern Taiga Shield,Newfoundland and Labrador,Terre-Neuve-et-Labrador,c(-67.169416, 54.89888)
2685,Poplar,Populus tremuloides,Populus tremuloides Michx.,Populus tremuloides Michaux,NA0411,Northern Appalachian / Acadian,NA0411. Northern Appalachian / Acadian,New Brunswick,Nouveau-Brunswick,c(-64.55, 47.833333)
2686,Bluegrass,Poa saltuensis,Poa saltuensis var. microlepis Fernald & Wiegand,Poa saltuensis var. microlepis Fern. & Wieg.,NA0606,Hudson Plains,NA0606. Hudson Plains,Quebec,Quebec,c(-78.474167, 50.984167)
2687,Bluegrass,Poa pattersonii,Poa pattersonii Vasey,Poa pattersonii Vasey,NA0603,Boreal Plains,NA0603. Boreal Plains,Alberta,Alberta,c(-115.75, 52.333333)
2688,Bluegrass,Poa nemoralis,Poa nemoralis L.,Poa nemoralis Linnaeus,NA0605,Eastern Taiga Shield,NA0605. Eastern Taiga Shield,Quebec,Quebec,c(-78.7, 52.616667)
2689,Bluegrass,Poa gaspensis,Poa gaspensis Fernald,Poa gaspensis Fernald,NA0605,Eastern Taiga Shield,NA0605. Eastern Taiga Shield,Quebec,Quebec,c(-78.983333, 53.833333)
2690,Bluegrass,Poa alpina,Poa alpina L.,Poa alpina Linnaeus,NA0603,Boreal Plains,NA0603. Boreal Plains,Alberta,Alberta,c(-115.75, 52.333333)
2691,Timothy,Phleum alpinum,Phleum commutatum var. americanum (E.Fourn.) Hultén,Phleum commutatum var. americanum (P. Fournier) Hultén,NA0606,Hudson Plains,NA0606. Hudson Plains,Quebec,Quebec,c(-78.503889, 52.226389)
2692,Timothy,Phleum alpinum,Phleum alpinum L.,Phleum alpinum L.,NA0604,Boreal Shield,NA0604. Boreal Shield,Newfoundland and Labrador,Terre-Neuve-et-Labrador,c(-57.108333, 51.422778)
2693,Timothy,Phleum alpinum,Phleum alpinum L.,Phleum alpinum L.,NA0808,Fescue-Mixed Grass Prairie,NA0808. Fescue-Mixed Grass Prairie,Alberta,Alberta,c(-113.85, 50.733333)
2694,Timothy,Phleum alpinum,Phleum alpinum L.,Phleum alpinum L.,NA0603,Boreal Plains,NA0603. Boreal Plains,Alberta,Alberta,c(-115.75, 52.333333)
2695,Timothy,Phleum alpinum,Phleum alpinum L.,Phleum alpinum L.,NA0605,Eastern Taiga Shield,NA0605. Eastern Taiga Shield,Newfoundland and Labrador,Terre-Neuve-et-Labrador,c(-64.316667, 53.6)
2696,Canary Grass,Phalaris arundinacea,Phalaris arundinacea L.,Phalaris arundinacea Linnaeus,NA0604,Boreal Shield,NA0604. Boreal Shield,Saskatchewan,Saskatchewan,c(-103.8, 55.333333)
2697,Canary Grass,Phalaris arundinacea,Phalaris arundinacea L.,Phalaris arundinacea Linnaeus,NA0605,Eastern Taiga Shield,NA0605. Eastern Taiga Shield,Newfoundland and Labrador,Terre-Neuve-et-Labrador,c(-64.316667, 53.6)
2698,Proso millet,Panicum virgatum,Panicum virgatum L.,Panicum virgatum Linnaeus,NA0411,Northern Appalachian / Acadian,NA0411. Northern Appalachian / Acadian,Quebec,Quebec,c(-68.85, 48.3)
2699,Douglas fir,Pseudotsuga menziesii,Pseudotsuga taxifolia (Lamb.) Britton,Pseudotsuga taxifolia (Lambert) Britton,NA0417,St. Lawrence - Champlain Valley,NA0417. St. Lawrence - Champlain Valley,Quebec,Quebec,c(-71.275, 46.783333)
2700,Pine,Pinus resinosa,Pinus resinosa Aiton,Pinus resinosa Aiton,NA0411,Northern Appalachian / Acadian,NA0411. Northern Appalachian / Acadian,New Brunswick,Nouveau-Brunswick,c(-67.683333, 46.783333)
2701,Pine,Pinus albicaulis,Pinus albicaulis Engelm.,Pinus albicaulis Engelmann,NA0504,Canadian Rocky Mountains,NA0504. Canadian Rocky Mountains,Alberta,Alberta,c(-114.416667, 50.25)
